aggregation_window_end,aggregation_window_start,avg_viewers,boundary_signal,category_basis,channel_id,channel_name,channel_url,cohort_cell_id,cohort_type,collected_at,disclosure_tag,exclude_reason,follower_count,is_corporate,is_esports_team,is_tournament,is_virtual,missing_reason,parse_status,peak_viewers,platform,primary_category,raw_record_path,request_url,response_hash,row_text_sample,run_id,source_name,source_rank,source_url,total_stream_hours,viewership
,,1812,,SOFTC.ONE category page filtered type=naverchzzk,c847a58a1599988f6154446c75366523,도파,https://viewership.softc.one/channel/naverchzzk/c847a58a1599988f6154446c75366523,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,4160,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,6843321d65eeffb637ef42054e8a5970b55d8fd4dcffb6e8ecf0a6eb2f202b82,"29 도파 30/35/32 32.8 p 22.1 h 4,160 1,812 40,038",kimdalsu_recollect_20260616_01,SOFTC.ONE,29,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,22.1,40038
,,3533,,SOFTC.ONE category page filtered type=naverchzzk,b5ed5db484d04faf4d150aedd362f34b,강지,https://viewership.softc.one/channel/naverchzzk/b5ed5db484d04faf4d150aedd362f34b,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,4498,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,9bd03484fa9572f77dd7c66cd96ee86e456a58f9d26879a8fb3bbcf016e40f0a,"30 강지 29/17/51 33 p 2.8 h 4,498 3,533 9,891",kimdalsu_recollect_20260616_01,SOFTC.ONE,30,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,2.8,9891
,,1414,,SOFTC.ONE category page filtered type=naverchzzk,feb20a676694b1163fed010da0848303,샘웨,https://viewership.softc.one/channel/naverchzzk/feb20a676694b1163fed010da0848303,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2648,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,73714f31a4773b86aef614d8cda3dddd53ed9093d8716c93ec0c8671ff0b3968,"31 샘웨 43/40/22 33.4 p 49.1 h 2,648 1,414 69,442",kimdalsu_recollect_20260616_01,SOFTC.ONE,31,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,49.1,69442
,,1078,,SOFTC.ONE category page filtered type=naverchzzk,9d4f299325b38f9183bdb90b8849d912,뱅,https://viewership.softc.one/channel/naverchzzk/9d4f299325b38f9183bdb90b8849d912,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3951,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,937aa2751ea703727dc31326005d4cb6ec0a5b52a8ad99e79872f2635c746cb4,"32 뱅 31/45/23 33.4 p 63.3 h 3,951 1,078 68,245",kimdalsu_recollect_20260616_01,SOFTC.ONE,32,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,63.3,68245
,,1580,,SOFTC.ONE category page filtered type=naverchzzk,dc7fb0d085cfbbe90e11836e3b85b784,강소연,https://viewership.softc.one/channel/naverchzzk/dc7fb0d085cfbbe90e11836e3b85b784,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3504,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,cd758ccbc3ef864d58a7ef6ce280f64f0d62095cdad743218f5728d567452208,"33 강소연 35/39/27 33.4 p 35.9 h 3,504 1,580 56,716",kimdalsu_recollect_20260616_01,SOFTC.ONE,33,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,35.9,56716
,,1304,,SOFTC.ONE category page filtered type=naverchzzk,1343a0e30ff0acb09f2477a698d070a4,고수달,https://viewership.softc.one/channel/naverchzzk/1343a0e30ff0acb09f2477a698d070a4,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3036,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,853419e82a9c9a44a396df79d765aeb79ef5104d0dbe31b5b3b60d1348a20cd9,"34 고수달 38/42/26 34.8 p 44.7 h 3,036 1,304 58,272",kimdalsu_recollect_20260616_01,SOFTC.ONE,34,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,44.7,58272
,,1229,,SOFTC.ONE category page filtered type=naverchzzk,1b0561f3051c10a24b9d8ec9a6cb3374,둥그레,https://viewership.softc.one/channel/naverchzzk/1b0561f3051c10a24b9d8ec9a6cb3374,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2717,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,50f4d4d2857a03f5c2b72ab00c9658e1a3153ef099b07e122279f48ad102a086,"35 둥그레 41/43/24 35 p 47.9 h 2,717 1,229 58,875",kimdalsu_recollect_20260616_01,SOFTC.ONE,35,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,47.9,58875
,,1869,,SOFTC.ONE category page filtered type=naverchzzk,47c49bff55111a6cfd30bb299e9d2e5d,인섹,https://viewership.softc.one/channel/naverchzzk/47c49bff55111a6cfd30bb299e9d2e5d,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3178,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,d5825a727f5d4f61b57c022dfd540f5ac188085c97364234c01eeee9102986bd,"36 인섹 37/34/37 35.8 p 13.5 h 3,178 1,869 25,232",kimdalsu_recollect_20260616_01,SOFTC.ONE,36,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,13.5,25232
,,2642,,SOFTC.ONE category page filtered type=naverchzzk,4515b179f86b67b4981e16190817c580,네네코 마시로,https://viewership.softc.one/channel/naverchzzk/4515b179f86b67b4981e16190817c580,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3634,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,f4e7cdb18f2ed68a460d46a9985ea08a00c2285441a15cb51f88d921732424c9,"37 네네코 마시로 33/26/47 35.8 p 5.8 h 3,634 2,642 15,323",kimdalsu_recollect_20260616_01,SOFTC.ONE,37,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,5.8,15323
,,1030,,SOFTC.ONE category page filtered type=naverchzzk,19e3b97ca1bca954d1ac84cf6862e0dc,러너,https://viewership.softc.one/channel/naverchzzk/19e3b97ca1bca954d1ac84cf6862e0dc,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2927,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,c24662611b41836a7b95970e89b60b7f114f60d565d4e36784c26e539ab00d6f,"38 러너 39/48/28 38.2 p 54.5 h 2,927 1,030 56,149",kimdalsu_recollect_20260616_01,SOFTC.ONE,38,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,54.5,56149
,,861,,SOFTC.ONE category page filtered type=naverchzzk,f20881fce506174330ecb58342c4c70d,노페,https://viewership.softc.one/channel/naverchzzk/f20881fce506174330ecb58342c4c70d,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,6326,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,203b2a7b34da72034fb414af20e76c5c9c848080c260f9f2b94d574e19fb0786,"39 노페 22/53/33 38.8 p 44.3 h 6,326 861 38,145",kimdalsu_recollect_20260616_01,SOFTC.ONE,39,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,44.3,38145
,,3101,,SOFTC.ONE category page filtered type=naverchzzk,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,https://viewership.softc.one/channel/naverchzzk/4d812b586ff63f8a2946e64fa860bbf5,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3333,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,1bbcb83d03fdc122b228c4bc3105bfdb5add519477dc8f4fdb7e6cdd51a6a1e7,"40 하나코 나나 36/23/57 39.2 p 2.4 h 3,333 3,101 7,442",kimdalsu_recollect_20260616_01,SOFTC.ONE,40,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,2.4,7442
,,2539,,SOFTC.ONE category page filtered type=naverchzzk,c0d9723cbb75dc223c6aa8a9d4f56002,허니츄러스,https://viewership.softc.one/channel/naverchzzk/c0d9723cbb75dc223c6aa8a9d4f56002,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2868,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,5a181ce73e5fecc7d16a94e629a71526aefa4d0db535d52c2f31a5204d5e6c4b,"41 허니츄러스 40/28/53 40.4 p 3.2 h 2,868 2,539 8,124",kimdalsu_recollect_20260616_01,SOFTC.ONE,41,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,3.2,8124
,,3120,,SOFTC.ONE category page filtered type=naverchzzk,a121dab6835c0613dd5f8ef5acd1f155,HLE Zeka,https://viewership.softc.one/channel/naverchzzk/a121dab6835c0613dd5f8ef5acd1f155,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,3520,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,d9f71214d3bcd8f9bcc5c3658857630c3602d32110ec058ce1515e9451747ba3,"42 HLE Zeka 34/22/66 42 p 1.5 h 3,520 3,120 4,680",kimdalsu_recollect_20260616_01,SOFTC.ONE,42,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,1.5,4680
,,893,,SOFTC.ONE category page filtered type=naverchzzk,21a0de8b586c517181d76f183272de57,헤징,https://viewership.softc.one/channel/naverchzzk/21a0de8b586c517181d76f183272de57,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2163,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,a62812bbe4c1f4dd27ab0b4d42f8b12f62ac884c30e804745846deab1e2a5faa,"43 헤징 46/52/36 44.4 p 29.9 h 2,163 893 26,687",kimdalsu_recollect_20260616_01,SOFTC.ONE,43,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,29.9,26687
,,561,,SOFTC.ONE category page filtered type=naverchzzk,b628d1039a84ecc703804e17acee2eb3,크캣,https://viewership.softc.one/channel/naverchzzk/b628d1039a84ecc703804e17acee2eb3,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2346,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,6204ed6d8dc0953958f9ca323c8a2c040284a59f4fc4954d82080e89bcc6cb7f,"44 크캣 44/65/29 46.4 p 85.5 h 2,346 561 48,000",kimdalsu_recollect_20260616_01,SOFTC.ONE,44,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,85.5,48000
,,1644,,SOFTC.ONE category page filtered type=naverchzzk,effe648202c8f7fba081c2f2aeea1979,꼴랑이,https://viewership.softc.one/channel/naverchzzk/effe648202c8f7fba081c2f2aeea1979,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2338,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,ba9322386cd5091a90a2d312bcc30b25c374268f0300ea592c18adcb9acac026,"45 꼴랑이 45/38/56 46.6 p 4.6 h 2,338 1,644 7,561",kimdalsu_recollect_20260616_01,SOFTC.ONE,45,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,4.6,7561
,,2031,,SOFTC.ONE category page filtered type=naverchzzk,a67b328bcc8eea4451ccfa754bc19ae1,달콤레나 씨,https://viewership.softc.one/channel/naverchzzk/a67b328bcc8eea4451ccfa754bc19ae1,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2706,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,20d1bc5642b14fb0afc4923215c248dc0ecc6ba0cfc56a5dc1df223d9d6f2122,"46 달콤레나 씨 42/32/64 46.8 p 2.4 h 2,706 2,031 4,875",kimdalsu_recollect_20260616_01,SOFTC.ONE,46,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,2.4,4875
,,1099,,SOFTC.ONE category page filtered type=naverchzzk,912b559dcdd9c9ea1fe97864925738bf,왈도쿤,https://viewership.softc.one/channel/naverchzzk/912b559dcdd9c9ea1fe97864925738bf,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1808,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,538009ff889551e74176dc523bfb2e5bf52af2650af7f5bce2ef57e18dc7a50e,"47 왈도쿤 49/44/50 47.4 p 9.3 h 1,808 1,099 10,224",kimdalsu_recollect_20260616_01,SOFTC.ONE,47,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,9.3,10224
,,904,,SOFTC.ONE category page filtered type=naverchzzk,732f6f16d20991243ec3f2d7afed8821,0영듀0,https://viewership.softc.one/channel/naverchzzk/732f6f16d20991243ec3f2d7afed8821,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1306,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,84b2c9ea7b7b8c5180ae184adc2ebc3422443d2e3f30cbf4395d6a32f9be61fa,"48 0영듀0 54/51/41 47.6 p 23.8 h 1,306 904 21,521",kimdalsu_recollect_20260616_01,SOFTC.ONE,48,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,23.8,21521
,,826,,SOFTC.ONE category page filtered type=naverchzzk,a9ab391cdd3faef4ca2ee782e96e5c59,김나성,https://viewership.softc.one/channel/naverchzzk/a9ab391cdd3faef4ca2ee782e96e5c59,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1238,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,0b8c5fcd421c76c64b2844a62944bd50727fbeefd508e1f0cff1f3fbcc8e8745,"49 김나성 56/54/38 48 p 28.5 h 1,238 826 23,539",kimdalsu_recollect_20260616_01,SOFTC.ONE,49,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,28.5,23539
,,501,,SOFTC.ONE category page filtered type=naverchzzk,475b273abe12e5bc1d667af5b8974381,순당무,https://viewership.softc.one/channel/naverchzzk/475b273abe12e5bc1d667af5b8974381,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1587,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,e50686d6f912e8e7f3026fb0cf7e78f4b987777a9b215c5ceadbb93be906d512,"50 순당무 52/67/35 51.2 p 63 h 1,587 501 31,543",kimdalsu_recollect_20260616_01,SOFTC.ONE,50,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,63.0,31543
,,1414,,SOFTC.ONE category page filtered type=naverchzzk,dcd75ef0f2c664e3270de18696ad43bf,쌍베,https://viewership.softc.one/channel/naverchzzk/dcd75ef0f2c664e3270de18696ad43bf,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1678,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,79674f1c8e733c7b8a3473d348046d5df3aace464db0700c4121c9ac35acbcee,"51 쌍베 51/41/69 54.2 p 2.9 h 1,678 1,414 4,100",kimdalsu_recollect_20260616_01,SOFTC.ONE,51,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,2.9,4100
,,478,,SOFTC.ONE category page filtered type=naverchzzk,40adc722447978816ce04cf2f0a70590,카이만 또는 재승샷,https://viewership.softc.one/channel/naverchzzk/40adc722447978816ce04cf2f0a70590,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1064,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,189367d2ea554c5acbb0450b1689cec4e5e15d1ee43ca3979d1d2b868786f54e,"52 카이만 또는 재승샷 62/68/39 55.2 p 48.7 h 1,064 478 23,280",kimdalsu_recollect_20260616_01,SOFTC.ONE,52,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,48.7,23280
,,445,,SOFTC.ONE category page filtered type=naverchzzk,dff5fc9706f8260682ce6eb93acaad64,네클릿,https://viewership.softc.one/channel/naverchzzk/dff5fc9706f8260682ce6eb93acaad64,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1760,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,f734e9e3ad42c9a8974b4fa1eb14f163c957cb035a88874bdde7fbdb40d9e762,"53 네클릿 50/73/40 55.2 p 49.9 h 1,760 445 22,198",kimdalsu_recollect_20260616_01,SOFTC.ONE,53,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,49.9,22198
,,924,,SOFTC.ONE category page filtered type=naverchzzk,a9b3377345a2a37e68a6072ba5e77fec,정령왕임,https://viewership.softc.one/channel/naverchzzk/a9b3377345a2a37e68a6072ba5e77fec,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1214,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,c4695c4a6884b8069ac0f7719d821f6bb25e04dc2c8b9bb9f2d84de7d9b412aa,"54 정령왕임 58/50/60 55.6 p 6.2 h 1,214 924 5,728",kimdalsu_recollect_20260616_01,SOFTC.ONE,54,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,6.2,5728
,,650,,SOFTC.ONE category page filtered type=naverchzzk,92b762ef6fac0cc8c68bc080868ad582,LPL 공식,https://viewership.softc.one/channel/naverchzzk/92b762ef6fac0cc8c68bc080868ad582,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,2091,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,40b1b1e8b6801f5baa1dce61c8a2e907d9e9a5b860ad19fa256b5d83ed2ca4c4,"55 LPL 공식 47/58/59 56.2 p 9.5 h 2,091 650 6,172",kimdalsu_recollect_20260616_01,SOFTC.ONE,55,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,9.5,6172
,,1052,,SOFTC.ONE category page filtered type=naverchzzk,80b36a0ae8e887e893ce0014dbfece4a,나나양,https://viewership.softc.one/channel/naverchzzk/80b36a0ae8e887e893ce0014dbfece4a,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1250,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,12eedbecf6a909084afd41215a92be7c1a0e2f90ba5335513d5acfe54e9d683b,"56 나나양 55/47/71 58.2 p 3.8 h 1,250 1,052 3,999",kimdalsu_recollect_20260616_01,SOFTC.ONE,56,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,3.8,3999
,,1004,,SOFTC.ONE category page filtered type=naverchzzk,abe8aa82baf3d3ef54ad8468ee73e7fc,아야 AyaUke,https://viewership.softc.one/channel/naverchzzk/abe8aa82baf3d3ef54ad8468ee73e7fc,,main_cohort_population_candidate,2026-06-16T21:13:52+09:00,red,,,,,,,,ok,1151,chzzk,리그 오브 레전드,40_arthur_collect/softcon_chzzk_lol_population_monthly/combined.json,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,402c8ed52f7e13a502f2cd11d68a9c465752522610064f218006af8b57a3dc3b,"57 아야 AyaUke 59/49/70 59.4 p 4 h 1,151 1,004 4,015",kimdalsu_recollect_20260616_01,SOFTC.ONE,57,https://viewership.softc.one/category/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/softconeranking,4.0,4015
