channelId,name,tags,sumLiveViews,viewership,maxLiveViews,avgLiveViews,airTime
b20fad17d33c93c5d458f3d7182df995,"곱창등갈비",virtual,3933,393,32,22.86627906976744,17.2
52a6444eb010054c147b8f8ca37fec64,"아 송",virtual,5239,523,34,17.52173913043478,29.9
5f5304f4c55a04e7bd064c3ccfee02f4,"펜덤",virtual,3309,330,37,25.259541984732824,13.1
7cc8a2b0c19cbccb781db5165dec7c9c,"릴리냐",virtual,5802,580,44,14.688607594936709,39.5
8840e6587106713e56f3267a193ae6b8,"소우선",virtual,2646,264,50,28.76086956521739,9.2
43c0d0f534e9caf7713da151da591bfe,"만두집 아들",virtual,3088,308,40,25.949579831932773,11.9
94eac6fe5c79969435a564108cb9ad14,"푸름별",virtual,5991,599,70,12.967532467532468,46.2
d2b7116e5555aea520bd3866b1aebbdd,"뒹굴님",virtual,6886,688,31,15.034934497816593,45.8
0c3b6dece9bf8fead6f4917ba749214c,"킴쿼카",virtual,5577,557,30,17.64873417721519,31.6
1dbe6170fb2911b0410dcc5bbb668a88,"한소밍",virtual,4802,480,49,16.006666666666668,30
4d102ecb54892e3bb9b32e2cdd91e9d6,"푸하PooHa",virtual,5813,581,36,15.71081081081081,37
51805d52143ea5b21ec551868bb1847a,"티오형",virtual,3877,387,53,18.032558139534885,21.5
f0be4ff62bf741a843ca6de9bb269504,"샤 나",virtual,4919,491,38,17.139372822299652,28.7
9e6cde120682c66278782df967d931ab,"우연한 정원",virtual,7046,704,31,14.771488469601676,47.7
5cd51d3c832c0fd8b133d1e6ae08349c,"고보미",virtual,5298,529,35,16.81904761904762,31.5
4d7ec74331f8f3878a113fe3629f4757,"쪼로퀸",virtual,5068,506,31,18.42909090909091,27.5
edca046a9e1e8fa80bc35b7fb8855b0b,"헤냥",virtual,6794,679,28,15.8,43
10262937dbcaa8be1dbfb56e4ee065af,"시춘",virtual,6035,603,30,16.39945652173913,36.8
62306f94bf18e0495f7f34c62dade93c,"펭삼",virtual,6694,669,31,14.908685968819599,44.9
f9c5767197acf2b93313d2f57d432a8d,"린세 이데",virtual,5625,562,32,16.49560117302053,34.1
48d1f6c3fb214ca13afacd0ab1f639dc,"키텔",virtual;spearforest,3484,348,38,22.623376623376622,15.4
1295f0e76d2090192a32ef5b45466315,"백유진 BAEK YUJIN",virtual,3326,332,33,25.584615384615386,13
6be6d8ad44eeb0b710e159349beac896,"루넬LucyNell",virtual,4117,411,61,16.272727272727273,25.3
3d0a92839e13cdb6c87e6a1b8234200c,"바박수",virtual,4767,476,31,18.76771653543307,25.4
325aee7d0bb35ff33ef8713f75289253,"퀸냐옹",virtual,3640,364,39,21.28654970760234,17.1
269edc95873a1ec9fc534851c0783d1f,"구비바",virtual,6021,602,27,16.96056338028169,35.5
03057fc06e3b182b3c28adbf23f6d3f6,"꽃설화",virtual;mktalk15,8408,840,28,14.013333333333334,60
0aa1a483b07d684580025e628b09f1c6,"만나몽",virtual,6863,686,31,14.478902953586498,47.4
3890376d0234bdc59e7ef984ef6cbb64,"조이 JOY",virtual,3312,331,32,25.674418604651162,12.9
83200deed0451059a56775faf689c27e,"아롱 ouo",virtual,4725,472,31,18.675889328063242,25.3
d69f2140e8cfabd8f934e4b360ed0c87,"고 결",virtual,4792,479,30,18.866141732283463,25.4
16348a49d9ed088d9fb214cff6c4debc,"호떡다람쥐",virtual,5281,528,31,17.146103896103895,30.8
1bb5d04f49dace3bad16515215a4f7ad,"요이자키 레일라",virtual,3874,387,39,19.467336683417084,19.9
e78c3cb24db21996f5da3bd33731b1dd,"히카리 히엘",virtual,6507,650,30,15.097447795823665,43.1
b2332a97ce27b190dbeb59a6ec5715ed,"세이그",virtual,4978,497,60,14.222857142857142,35
0385e1a232e51078bad18aef8479ab22,"교환학생 LIVE",virtual,2124,212,77,30.782608695652176,6.9
34dc474cc540a35ee71625eee3c07224,"에르 Ereu",virtual,3729,372,68,16.7972972972973,22.2
70d4c17a7420222f5a249b9e943e2ea8,"청백월",virtual,6032,603,29,16.128342245989305,37.4
e8ff504bacb0216638849e6a7932615a,"비야무",virtual,3536,353,39,21.17365269461078,16.7
7878f3427cfa21c033dfcc1bffdc1597,"멩쥐",virtual,5584,558,30,16.56973293768546,33.7
491b9e277f1cf6c4e27ddea9dffd137e,"조 윤 Yun",virtual,9173,917,28,13.179597701149426,69.6
4f9963668012f5b4d4c2647eb77820e6,"유우챠",virtual,3845,384,32,21.60112359550562,17.8
b4404637ad1effb360c24f507ea9bd77,"천수천수",virtual,5044,504,29,18.209386281588447,27.7
b3e68edfaae473811818628fdcca4502,"헬레나 비 아스테리아",virtual,2322,232,86,25.23913043478261,9.2
eac18c60e22e93d476d9a1e36c9a9aae,"용신 류미르",virtual,5180,518,29,17.73972602739726,29.2
f1252a712a81d6d2ead3ba6c1976d447,"이치노세 유아",virtual,2785,278,54,22.827868852459016,12.2
8d5ed2dcfde122205a547a5dc6f0671d,"귤탱이몽",virtual,7576,757,30,13.926470588235293,54.4
25792176adae309691afcc7fe84e7944,"즐거운 새벽 659985",virtual,7980,798,27,14.098939929328623,56.6
476dcb10a7a17a0d848cfcfcd0c25f6e,"김목화 mokhwa",virtual,6109,610,35,14.30679156908665,42.7
910178578a17431ecb3292b609a63bc4,"손기현2",mktalk15;virtual,4460,446,33,17.91164658634538,24.9
3b369787f543b32d4dccd0143edf263a,"도백",virtual,2244,224,45,35.0625,6.4
41bb3c0d8601b085337900ef18f4f695,"양 치기",virtual,6393,639,28,15.221428571428572,42
80431a7540076a4d6d2c29fa68709136,"또맹이",virtual,6309,630,37,13.715217391304348,46
eb2df69dbb5954174eb1e62e2f3a0671,"셀린 Celene",virtual,4874,487,37,16.19269102990033,30.1
4534f5ab5e44ab77613ab20c27bcb8bd,"쭈망이",virtual,5335,533,30,16.61993769470405,32.1
e5cc68e9f656cd8c00a4dec289191b62,"이써연",virtual,6837,683,26,15.092715231788079,45.3
cd39eb1fd30b5b53672512871f81c3e3,"권총빌런",virtual,4394,439,40,16.581132075471697,26.5
4380da65b41d0b3d0de7ef5ec4e9a102,"호 구 야",virtual,4614,461,34,17.21641791044776,26.8
fd7414e8428411e3b42247643b1f49fe,"플환",virtual,5655,565,28,16.391304347826086,34.5
3750ddc158e88d8971bb19a3581c0028,"루가루가룽",virtual,8249,824,28,13.369529983792544,61.7
07665c7c871c47714c926e1aca7164ae,"빛나비",virtual,3880,388,35,19.303482587064675,20.1
ae2e38949bb60c7e47d0c88c9cf270a8,"베타 시스테인",virtual,5580,558,37,14.455958549222798,38.6
0e5f6262d94a9d4fd2e8abc9e771ede0,"미토미 로하",virtual,4619,461,31,17.765384615384615,26
ee279ba91e254d53bce40b7a1b323bda,"모모팡",virtual,5104,510,45,14.377464788732395,35.5
7aedf346b5af380d8db368ad25377768,"김오브디토",virtual,5530,553,27,16.706948640483382,33.1
90d25b47d255d650d20312f8cc9408de,"권루나",virtual,3560,356,35,20.697674418604652,17.2
5706f0676d2769f81db1b3f31a53ff80,"쿠메핑",virtual,5535,553,54,12.902097902097902,42.9
bf96ae020fb172fbc423a26c46c0d390,"자영이",virtual,5781,578,28,15.881868131868131,36.4
48cbe6b7ab29b43e61ed75b4beaacaf5,"모모시로 카나",virtual;mktalk15;spearforest,4738,473,29,17.81203007518797,26.6
d1b348c0c0fb472d1f57d829e46129fd,"루민 Lumin",virtual;spearforest,6087,608,59,12.101391650099403,50.3
cbbed4b9f547f2811a4cb79e10f4552f,"밍시",virtual,5374,537,26,17.169329073482427,31.3
c95d476610949334065e94d04dd2aee9,"김쿠엔",virtual,7744,774,33,12.551053484602917,61.7
c74e12f274bd25a2a27bd9a848d646e7,"외계우무무너",virtual,5388,538,50,13.205882352941176,40.8
520707ca325f88e232932cf638223f00,"텐치비 TenChibi",virtual,3624,362,60,16.54794520547945,21.9
6e0b5861e51a1a86d7e0093f78965709,"쏘 코",virtual,3563,356,34,20.477011494252874,17.4
16f9b7edec8c98b17d0606e9c716173e,"오르렛",virtual,4662,466,29,17.793893129770993,26.2
6e3e3763144c74fb68aa904ac2fd04c5,"다음날의 다이어리",virtual,5050,505,30,16.666666666666668,30.3
a5f999e06ae065a8bcc80226e8645711,"즐거운 딸기 696355",virtual,6931,693,28,14.08739837398374,49.2
97f077fb9e07f03339a8158f8e4a9aa6,"모혜",virtual;mktalk15,1783,178,70,44.575,4
3c3fed0f28a0e80d5e91829ab9e22037,"고로께",virtual,4695,469,42,14.904761904761905,31.5
7f894159ac4d94eb5e0b774433c9d1ea,"노솔링",virtual,5110,511,35,15.253731343283581,33.5
71a3d031b8583db2e70398222c5a2393,"세랑 Serang",virtual,3050,305,43,20.89041095890411,14.6
0db880f522ee665fa7459d46ec9aeb6e,"준단",virtual,8631,863,24,13.635071090047393,63.3
6fdb2087d2d7d0349d0c194cfe1be0d9,"코메코",virtual,3039,303,32,24.312,12.5
131647952446cbcf467e27313ae6b263,"상흘",virtual,7110,711,32,12.950819672131148,54.9
d93bbde42df2fb18ca4916336598f1d6,"아야나미 코이",virtual,5096,509,39,14.477272727272727,35.2
5b9cb948cc2ed68f92f569f1b1838e89,"유담온 Eudaimon",virtual,4285,428,32,17.20883534136546,24.9
31b26b75870c8a37f6899fdfd69b5e2c,"김시쥬",virtual,5305,530,26,16.68238993710692,31.8
47696c96a78762ec9d14eaabd90c7813,"바다YOON",virtual,6230,623,28,14.387990762124712,43.3
aa26e59c91a22bd430ec1d5d6d965dac,"진다람",virtual,6050,605,26,15.087281795511222,40.1
84085c3d1b09603389bf48dc01dd0490,"엉탐남",virtual,6410,641,47,11.981308411214954,53.5
67f9c47016fe6308b8c4bbdbc695142c,"이깡지",virtual,4024,402,35,17.123404255319148,23.5
d81bf028fb03ae5998831b60c5bc9fd1,"아로니아 스우 HAVEN",virtual,4417,441,33,16.42007434944238,26.9
9558bef30ab3ab17374d2ddc99c04ef9,"김도프",virtual,5475,547,30,14.83739837398374,36.9
652abc4f57f73627fd3b63c1acb46735,"유나욘",virtual,8759,875,23,13.291350531107739,65.9
d85289d53423d800777bebc2320f40ca,"유화 유화",virtual,1963,196,49,35.05357142857143,5.6
cf963020ce85c8b8e57c27bfc78ae114,"뚜둔지",virtual,4684,468,31,16.151724137931033,29
b193b307641fc6d5111234883110db60,"요 뜨",virtual,4597,459,42,14.365625,32
aca36e99198a7587de9dd1bbe324fd87,"토드황",virtual,5380,538,28,15.240793201133144,35.3
c787165bb582747dca8f0e6f83063177,"별소금3",virtual,3433,343,39,18.068421052631578,19
3af24acd7d2a6d24cfb7c28ffe23b052,"해씽",virtual,3139,313,46,18.25,17.2
001fa0b0a6b869d0c1912d2715d14d08,"포뭉S2",virtual,4938,493,36,14.43859649122807,34.2
0298122d69a9b53d2dfc4c4e84d68a09,"로아로앜",virtual,3691,369,27,20.505555555555556,18
b9a9c0046303e93448e799900347a3d2,"빱찌",virtual,4244,424,30,17.112903225806452,24.8
00c75dc74c0bf00a1b4651053e593df7,"2 92",virtual,2858,285,38,21.328358208955223,13.4
fc9354afdae8660c20181740dd41fadb,"햇밤식",virtual,2551,255,41,23.62037037037037,10.8
da2cb92251e061723388e179e220ac4d,"여하준",virtual,2102,210,48,28.794520547945204,7.3
05c6daaae355aeae2f1843b9edc426b3,"루디님",mktalk15;virtual,3704,370,31,18.707070707070706,19.8
e675d3956f76c9b05d2628961555ef75,"백모리",virtual,6281,628,30,13.363829787234042,47
d56a53aa845aeb65d3e32b2cd8be6c62,"마르부",virtual,7189,718,26,13.288354898336413,54.1
03853324b208c0ab35d7cd4f996c6154,"김나큐",virtual,5489,548,28,14.835135135135134,37
f2a9973e36680c32467a266d4e9d90c1,"션 누",virtual,6458,645,28,13.482254697286013,47.9
b4e79ea1f88c1df5bd24c45bd120fdd3,"마 악",virtual,3946,394,42,15.4140625,25.6
965266f4ef45fdbad170a304bea8cd83,"설 룽",virtual,5218,521,38,13.483204134366925,38.7
df6659823ef826712589946135b0ec49,"한재아 HANJXAH",virtual,5551,555,26,15.166666666666666,36.6
d695ff6ef5f86fda14d7951d4e02609a,"차 세린",virtual,3343,334,38,18.07027027027027,18.5
de59aa8cca4cab79be467383a4d52b3f,"뮤로나",virtual,3670,367,36,17.393364928909953,21.1
df0f1ea25a23e05cf2ef031c2d807067,"키쿄 KIKYO",virtual,4239,423,32,16.24137931034483,26.1
bc741dc64aa44a5da5339bae12544782,"남시우",virtual,2221,222,47,25.825581395348838,8.6
be7cd48ab13e7cd514b7d23c110acb94,"모 모찌",virtual,7294,729,28,12.663194444444445,57.6
532c25459da766618aaa9ddd1716da1e,"벨로리아",virtual,1386,138,127,57.75,2.4
8895df5b7733f26ccc6b4f54aeaa1072,"뮤유 Myuyu",virtual,2483,248,43,22.99074074074074,10.8
e0cca5dfd7d1e15513272bc63222d6c6,"프록 prock",virtual,3642,364,30,19.06806282722513,19.1
1fe72956a93536dde7aa15b032d099ce,"여아랑",virtual,3761,376,30,18.436274509803923,20.4
b0ad4b78805f7eb11ac7a9fe0b686242,"엠쓔",virtual,3232,323,48,16.833333333333332,19.2
9d04682bfb43e37a4c058e7e5c1386e3,"모이로 냐아",virtual,3150,315,38,18.75,16.8
ee82e3edded2caa145683f90ef5f833d,"나카노 유카",virtual,3298,329,33,19.28654970760234,17.1
962983077f3bae82480b1d4eb2607b76,"블랑 KRONOS",virtual,3759,375,32,17.40277777777778,21.6
5c027e16c7a1e5a1b5be6ab783f451b6,"웅 철",virtual,5580,558,24,15.287671232876713,36.5
5a907d9b9bb311fbfba1fa8ed3facefc,"설이엔",virtual,3464,346,31,18.92896174863388,18.3
ae62ca36d3ef9891f4c1e34c6e8b3ba9,"나들희",virtual,3897,389,27,18.382075471698112,21.2
573aba785831e27446c5d765ced4de7b,"시노농 XINO",virtual,3370,337,29,19.823529411764707,17
11ac97ff4ba6f995d8cc8e9eaa3fe413,"오댜댜",virtual;mktalk15,3782,378,28,18.44878048780488,20.5
160d1e6a8d9304fd44c2810c31330d8b,"백소얀",virtual,2654,265,34,23.280701754385966,11.4
470676f84e08d8a4c50f2c5288938be6,"레쏘 Lesso",virtual,2618,261,35,23.168141592920353,11.3
6687ef385743cb1d13136c96353b3882,"백근우 I 에델리안",virtual,2690,269,54,18.424657534246574,14.6
0ec2ecf95f0512d7af38c5d630ff6a20,"펠리르",virtual,2735,273,39,20.41044776119403,13.4
5db63960dac94feed33443b2e4c6d488,"니코냥",virtual,10022,1002,22,12.251833740831296,81.8
21030ee8202e8e99785651805fe97212,"마롱 Marong",virtual,2742,274,32,22.85,12
ff5c50ee96f6871112f776679ea2c4ee,"묘링 Myoring",virtual,4249,424,25,17.630705394190873,24.1
391a98b72bdf62e7003f6fe8fb00840a,"온차의 일상",virtual,3531,353,38,16.577464788732396,21.3
ed6bb8d6008d858d1b2378e49a856a81,"서리찌",virtual,4521,452,38,13.910769230769231,32.5
b3e9f222e434ae3016276987bf080eb4,"소봄",virtual,2621,262,47,19.559701492537314,13.4
cc0a71dad2ffcfc969b283531d926986,"탄교",virtual,3947,394,40,14.511029411764707,27.2
b00048724556bf2d9cea583e7725a571,"블루비틀",virtual,6629,662,24,13.36491935483871,49.6
d0f684396a0ad3d42a2d32fec1611fff,"힠카리",virtual,3898,389,29,16.874458874458874,23.1
a976a50b310701ac13ed2c5391064168,"쏠라미",virtual,3991,399,53,13.347826086956522,29.9
acf6dd771e87a5ac8199f3850cbce994,"최애뽀",virtual,5158,515,39,12.673218673218674,40.7
c281020db47f6b1e1d1e3d3114f108d5,"라붕",virtual,3837,383,31,16.61038961038961,23.1
a8b57b9ee1309ccb1eb1f3a984a0aac9,"별 나래",virtual,4909,490,33,13.712290502793296,35.8
e45889602eaaa40e396b7230d4935e8a,"유 우 기",virtual,3039,303,35,18.75925925925926,16.2
c5e3fff32832fdd9c82e6b0d5bf57da4,"쿠린짱",virtual,2467,246,38,22.225225225225227,11.1
5a3635024d638003515c9f2be9236ded,"쀼 쀼",virtual,4450,445,36,14.037854889589905,31.7
20ed50a69faeb69a6f81d95f05fda35e,"미스정",virtual,5523,552,26,14.12531969309463,39.1
c376622f765901eb5cc983ecd16f511f,"김맞는",virtual,3450,345,30,18.06282722513089,19.1
94dd8b3da0e6dce6b0ddba95b224fdef,"이나비1",virtual,2717,271,41,19.133802816901408,14.2
b3f6e84450055948f1e9faea3fa6f870,"설담 SULDAM",virtual,4654,465,26,15.67003367003367,29.7
9ae6c9253f82bd40ea1ddec9266fe3b8,"초앵",virtual,2689,268,47,18.292517006802722,14.7
3ecbcdcd5c780344d396c93c61ea2595,"듀얼킹이될남자",virtual,1782,178,47,34.26923076923077,5.2
6c957d4bc3b3c11fe3aa54cc476620b2,"자연일",virtual,3018,301,38,17.857988165680474,16.9
4fc8f7148a2a8cdf884dec48276c09fe,"Rei CoH",virtual,4237,423,31,14.919014084507042,28.4
d82829566190e566da4d8e97308d5993,"참외몬",virtual,6288,628,26,12.991735537190083,48.4
4f21a8f9657b8b0c35e8c7636f9809dc,"별도림",virtual,6817,681,33,11.495784148397977,59.3
4285efe6e821ac60640d0d042f565885,"정복자v",virtual,8917,891,25,11.535575679172057,77.3
ca95416cb7a1f59e3fc390d5907533f7,"라레서",virtual,2492,249,35,22.45045045045045,11.1
8cfb2bdebc91dabb9d54ac44714a9b48,"아리랑털기",virtual,4214,421,27,16.1455938697318,26.1
f8acbd3934d616b54c3ae1b85556049c,"진짜 루안",virtual,3269,326,29,19.00581395348837,17.2
694a4e3ac4406e1989f85cdde291999c,"꾸니찡",virtual,3887,388,26,17.352678571428573,22.4
75293eddfa6275b8653e20ef9edddee9,"나유타Nayuta",virtual,3172,317,42,16.266666666666666,19.5
74464510ad0e4fad4c855aff6d483b84,"게임은관짜마",virtual,6143,614,24,13.471491228070175,45.6
019c5a85c3492756e22ae1e61c7340f2,"령 아",virtual,4404,440,28,15.1340206185567,29.1
10f093aaae8b3a73abeb38a71f2fbf93,"키츠네 청야",virtual,4576,457,41,12.817927170868348,35.7
949ae8645613f060665ab4439ff9d8d4,"샤켓",virtual,3303,330,28,18.874285714285715,17.5
5f26d0323ca586a4561e6dc30391a2b2,"하야부시 시시",virtual,6750,675,23,13.106796116504855,51.5
3fe7d0f86a4a734d3281250fc538ea44,"개덕필",virtual,3347,334,50,14.48917748917749,23.1
a6a438cf973313314226a25997bcab5f,"쭈꾸냐",virtual,3810,381,29,16.565217391304348,23
e999d11761cdce088d9af3fcd2f42a86,"밀로 Millo",virtual,2566,256,38,20.20472440944882,12.7
6f634f5899c7ec11455cdfcb1131e4f1,"숏다",virtual,2081,208,40,25.691358024691358,8.1
48fe019053b07342d26c5f06129688cb,"류건",virtual,7680,768,57,9.64824120603015,79.6
e11eb90cdeaead6cc22fd03779373c5a,"땽땽",virtual,7938,793,28,11.259574468085106,70.5
8b14aeaab59c1896ff9350a4a03515d3,"후츄후츄",virtual,3265,326,37,16.48989898989899,19.8
6b9f55312d9459b4b5a5cc67a639676b,"고망지",virtual,4713,471,30,13.985163204747774,33.7
0dd0dca7f163955600668f5e5bf74b72,"김류다",virtual,5275,527,29,13.220551378446116,39.9
98c7e0df39f2882e3ce0445e58772d44,"포얌 Poyam",virtual,3794,379,26,17.167420814479637,22.1
c4a867051fca980c13961bb6d88b1b2d,"레피돌",virtual,3828,382,31,15.497975708502024,24.7
e7104b41f018bb2db3dca526d9f00e53,"하야부사 츠바사",virtual,2872,287,32,18.894736842105264,15.2
0e0fbee493aba6660d50a0ca215ebe10,"호시아",mktalk15;virtual,2373,237,31,23.73,10
ab7a507ab042beb7d3f9bd07963fcf20,"샌드박스 SANDBOX",virtual,1366,136,93,41.39393939393939,3.3
37e3f69018afd2b9d07b5a104fbb311f,"뻥머이",virtual,1643,164,46,36.51111111111111,4.5
1e4d7f710394ad05310f6439fa9d25e1,"헤 로",virtual,3467,346,34,15.903669724770642,21.8
ea4f4915f741d6ce7a35c67ad837a43c,"김시끄",virtual,3466,346,38,14.939655172413794,23.2
adf68c2bd7c04319157dabaea95c6b63,"넁둉챰치",virtual,7788,778,27,11.28695652173913,69
e758f13487fd986b83ebf1d568c6f8ff,"유룽그",virtual,3259,325,47,14.549107142857142,22.4
04458c0a6a8d7fa3ac9b07f858722a46,"옥네",virtual,6724,672,23,12.615384615384615,53.3
47dad440b5ec9f2082aea82529bfb065,"쿠로바",virtual,2198,219,39,22.895833333333332,9.6
6e6c35eb3b491ea3d08e12199d176edf,"안녕루비",virtual,9644,964,24,10.984054669703873,87.8
2c544d88a7bde49eca78a1bd1756e1cc,"벨라레타",virtual,4920,492,29,13.369565217391305,36.8
1a7e31c679bb6eae4dd6b63e6427247f,"복연",virtual,5737,573,26,12.834451901565995,44.7
f2f4b7162a1a5497b15e683bd7a856c4,"배덕식",virtual,3003,300,32,17.875,16.8
be5a6639bbe6886288d26ac8be73469f,"유메노 모코",virtual,5500,550,36,11.827956989247312,46.5
dac1bdbce8076f71ecb4a1f750cba2b7,"림무",virtual,4001,400,30,14.763837638376383,27.1
7a847332420ea9ec8a2795d2bfd4ecaa,"드라미양",virtual,7600,760,30,10.951008645533141,69.4
1bada6ecc5843a3554b48ec404ed8c01,"서말랑",virtual,3353,335,28,17.283505154639176,19.4
e3ca0cef3df86716909b42cac3f3444c,"민지림",virtual,9974,997,21,11.424971363115693,87.3
09b06674491130028b61a2651dbaed2b,"데 데",virtual,3184,318,30,17.304347826086957,18.4
df9bc3df26d34c076f29afae5b97e6ee,"문지안",virtual,7337,733,32,10.664244186046512,68.8
2ccdaee4954f50670dce254d76f5308f,"라레몽",virtual;mktalk15,5441,544,25,13.238442822384428,41.1
d6ca9c32f3f2f4d3a671d8559a072d92,"포블린",virtual,5294,529,26,13.16915422885572,40.2
ff7099c82e23867a8a4b67d5bbcea466,"모노 monomo",virtual,2646,264,32,19.6,13.5
a85477449b4719026fb20dcb15735424,"셀데아 Seldea",virtual,1834,183,45,27.37313432835821,6.7
0dd4fede65bfebc039005f63c4d4e6d6,"배유니",virtual,9055,905,22,11.375628140703517,79.6
3a58156553d0c7c30e59197345d7f7b3,"모아이 속상",virtual,6622,662,26,11.825,56
5c627f663fde248f23c137bce2c9c209,"유초린",virtual;mktalk15,1324,132,81,44.13333333333333,3
002f85d929a4d6473f2b9a9a86682e68,"미도아",virtual,6447,644,26,11.938888888888888,54
3c3be774c4d3f0bf34a344397d75226e,"해피마마",virtual,3586,358,26,16.835680751173708,21.3
f83b18e17d760163fdbd6e9512d5fdfb,"정베르 JEONG BER",virtual,1885,188,39,28.134328358208954,6.7
acdc25d7cd92ae7539fa9adcc7c6b4c6,"유해지",virtual,4426,442,54,11.466321243523316,38.6
2b981938a97e5ec827cb66cfe5208759,"필통님",virtual,7930,793,26,11.044568245125348,71.8
c7d3ac49a0d9df9bb9ff476c4a986a6d,"박 대굴",virtual,3673,367,28,15.9004329004329,23.1
7d5531a59329821f97a9a32b47defc7d,"권새벽",virtual,6598,659,27,11.657243816254416,56.6
5dd33d192799b2292333c77eadca08ea,"현찌당",virtual,4060,406,25,15.49618320610687,26.2
7867d6ae0b65fd2db0158d030d320404,"하모시달",virtual,5451,545,23,13.559701492537313,40.2
b5cd97e6e0bcfea885bf758f5eaf3465,"담담비",virtual,6827,682,24,11.914485165794066,57.3
b25122841da554d372c93e1c62573d42,"밥풀 떼기",virtual,3500,350,30,15.83710407239819,22.1
4aee05bc501a6e50c5aec035c063f5f0,"옘지",virtual,3056,305,30,17.363636363636363,17.6
c9bf18c54cc3d8505eb80d61db0cae30,"이츠모 야호",virtual,4111,411,36,13.09235668789809,31.4
becb61783294ef895dba0c612ad9fc42,"이 림 Erim",virtual,3808,380,29,14.933333333333334,25.5
e46cea323438412a97ed8d9311571ac6,"호냥 Honyan",virtual,2732,273,28,19.797101449275363,13.8
b411c762ef6a69108dff11b265219613,"후유노",virtual,1871,187,40,27.115942028985508,6.9
5aaebd33ed301dbcaa09ebcb515a59cb,"캐슬유",virtual,5523,552,37,11.271428571428572,49
49f1cdf83201609b21741ae75664320a,"혜 나",virtual,5883,588,74,9.72396694214876,60.5
d7e25374701c64ebcb983cd9f31101ae,"윤우 YunWoo",virtual,3874,387,30,14.455223880597014,26.8
c9e99d7384961f06f26a12165a85a522,"타리v",virtual,3144,314,28,17.370165745856355,18.1
42424af0cbb0ac88344691fec14c7159,"애밍이",virtual,5139,513,65,10.381818181818181,49.5
3e948667805e7627459a599018d05853,"아홀로 루파",virtual,1269,126,69,50.76,2.5
565d031e396d5b470a00325803563b29,"찬울 Chanwool",virtual,1702,170,47,28.366666666666667,6
869474ef6644ddc45c81a65b03975dce,"유아링 Aring",virtual,3047,304,32,16.559782608695652,18.4
69e3069269d89df8f73d488ef933557a,"츄나",virtual,3574,357,26,16.47004608294931,21.7
cf83a6b1cf3168d8bbd653e2873f060a,"실피아",virtual,2205,220,33,22.7319587628866,9.7
7d920284b56a6325429f16f5c6a1f900,"해분1",virtual,3061,306,46,14.370892018779342,21.3
2434c8e01c4582b37b1ab925af938cde,"머렝 Mureng",virtual,2998,299,39,15.374358974358975,19.5
7a750f9a86b7a2e44f5e6001ba8f226f,"몽 비",virtual,4998,499,25,13.399463806970509,37.3
c4b4485b3c78d42c0850d97ffe8505de,"김스틴",virtual,2777,277,30,18.269736842105264,15.2
cc64019fefa379cf48732a00420102b1,"개씨유",virtual,5958,595,26,11.987927565392354,49.7
dd77e835b6fb8190a7dde91013adec6d,"히미츠 미로",virtual;spearforest,7032,703,23,11.798657718120806,59.6
8c627607e27d65bd775fb28ce540f378,"루 엘리야",virtual,5388,538,22,13.606060606060606,39.6
7833604b4b64368ffd42eb15eb95c1ff,"소브루",virtual,4007,400,51,11.785294117647059,34
bca503686f5e38d7effbd258ad01fa78,"머웅",virtual,3859,385,47,12.212025316455696,31.6
544a481c43a253492ecddf0a92bd86ca,"싼체스 SSANCHEZ",virtual,2684,268,29,19.0354609929078,14.1
2e2e18cf967bf4a9390090a785cdf3ba,"와일리12",virtual,4045,404,25,14.602888086642599,27.7
062998d6f1dabd0ae5cf4899e4891c5c,"사랑캔디",virtual,5769,576,37,10.683333333333334,54
6ffac31b4991e52676b971cfcdb3878d,"도와죠헬프",virtual,2979,297,26,18.054545454545455,16.5
c9fdfb7448458bb4ab9c058da38a3469,"쿠카 Quka",virtual,4207,420,34,12.520833333333334,33.6
a976dce6128ec38e518bb3707ba7171f,"생강콜라",virtual,5357,535,27,12.147392290249433,44.1
3bd0ebe04d173a7f5abfabbe793c1fbf,"이비핑",virtual,4685,468,25,13.385714285714286,35
7135cd113a2ef43bfb8d44bb2a64a582,"도그홀",virtual,5107,510,24,13.12853470437018,38.9
3a305dd35dc549abce9ffff9ed53844e,"떼굴 TTEGUL",virtual,2661,266,29,18.739436619718308,14.2
d777edf28d4e27ee8449bf465d36a693,"도엔 Doen",virtual,3671,367,30,14.284046692607005,25.7
b8abb1e55b8d8ab27297b8192f9d9033,"꾸꾸안안",virtual,9708,970,25,10.008247422680412,97
4cd76d9219e872fb80681d13308025c6,"탄 얀다",virtual,5904,590,20,13.327313769751694,44.3
c296bd19b3543707c7337b528a4efc2d,"끼 위",virtual,6963,696,23,11.414754098360655,61
c0087678584dde072491be66f0662e40,"리피 Leafy",virtual,4332,433,22,14.73469387755102,29.4
e9d86bb58fbf32b5c4cccf9b26c29781,"미우먀우",virtual,3107,310,28,16.352631578947367,19
d573af14266087517e2fee32ef6fb70d,"CASKER",virtual,4414,441,25,13.498470948012232,32.7
e82548a0fc17a23294f5925d04e19718,"타치 Tachi",virtual,4578,457,23,13.872727272727273,33
408db2e74f9a3d66c57fac2e7b37f77e,"루냐잉",virtual,4974,497,26,12.466165413533835,39.9
a6edb860c8527ec3e68839e59f554c99,"감주하",virtual,5942,594,32,10.68705035971223,55.6
