content_id,sub_domain,lang,body_tokens,channel,sounding
7ddce34c09085918,정리/포맷팅,ko,32,1,1
7de08e7b6f84cc0d,법률/행정,ko,309,1,1
7e1a6e128fc07c2a,미분류,en,62,1,1
7e34f8f66c8e018b,이미지 생성,en,116,1,1
7e38a5c17002631e,정리/포맷팅,ko,65,1,2
7e77c26a40f5ed25,단순 질문,en,13,1,1
7e7944b79881dce9,게임/세계관,en,55,1,1
7e8c201ab94d6e31,단순 질문,ko,19,1,1
7e99b0393188f9a8,이미지 생성,en,127,1,1
7ed26381f555f9c9,미분류,mixed,34,1,1
7eee1cd14c92d647,미분류,mixed,109,1,1
7f2c988e9ef1ab41,정리/포맷팅,ko,75,1,1
7f432dffa7536ff1,미분류,ko,44,1,1
7f64e1cb00af44d0,미분류,mixed,47,1,4
7f81fd1d24dd0088,미분류,en,56,1,1
7fb5ed1eda71dca7,미분류,en,86,1,1
7fc5c6f0598b7089,미분류,ko,21,1,1
7fc74786230289a9,미분류,ko,35,1,1
7fe760f4c8cb3294,마케팅/광고,ko,109,1,1
7fea8f9579df8787,정리/포맷팅,ko,74,1,1
7ff46e09c0902709,심리/상담/관계,ko,55,1,1
800536b471f49e6e,미분류,en,36,1,1
80155b3882651a4d,요리/건강/생활,ko,361,1,3
8040ffe83c8589ca,미분류,ko,63,1,2
8047cefd0ae52f75,단순 질문,en,12,1,1
804ba7f6f079b3e3,미분류,ko,86,1,1
808a37a959bf8f11,미분류,en,30,1,1
809fd51984a69550,자기소개/취업,mixed,45,1,1
80a0af3d38616e61,미분류,mixed,49,1,1
80a59804386f1d88,미분류,en,34,1,1
80fcf8d3f80b9207,미분류,en,32,1,2
811a2263135c48bb,이미지 생성,en,83,1,1
8123d06d24eb223b,단순 질문,en,12,1,1
81d106c9be5ca949,미분류,ko,43,1,1
82062f2560c962c8,이미지 생성,mixed,34,1,1
82125880774e6620,미분류,ko,150,3,1
8216ceae944fdbee,미분류,ko,71,1,1
821952b0e1cddbf8,학술/연구,mixed,104,1,1
8220e530ab75bc9b,단순 질문,ko,24,1,1
82546b9056e51f67,미분류,en,12,1,1
82560bf25746f148,미분류,mixed,52,1,1
825cb5bff9fe27bf,이미지 생성,en,61,1,1
82a8b34f21fcbbd6,정리/포맷팅,ko,65,3,1
82b29c1661aac820,이미지 생성,en,45,1,1
82d8da73d8d2f85a,미분류,en,11,1,1
82e80d2f6c95f1db,이미지 생성,en,65,1,1
830b1d172c3ace54,게임/세계관,en,51,1,1
83451b5cc6fa851d,기획/전략/사업,mixed,284,1,3
83540c23599e3aa4,심리/상담/관계,ko,84,1,2
8377a91307e2e88c,이미지 생성,en,24,1,1
837d3af9ca1dce29,미분류,en,39,1,1
83aaa0927fbb1227,게임/세계관,en,56,1,1
83e657c1d8011a85,정리/포맷팅,ko,17,1,1
8425d0a02f03b8eb,이미지 생성,en,46,1,1
844c5e07d6d5d745,미분류,ko,21,1,1
8451fad31490026b,심리/상담/관계,ko,115,1,1
84871592b5b6c405,이미지 생성,ko,70,1,1
848d2a3003d8ac4b,정리/포맷팅,ko,29,1,2
849441027149f793,미분류,en,59,1,1
849deba82432a080,미분류,en,25,1,1
84a95ba1a059a339,미분류,mixed,116,1,2
84bcb39d0c2dcaf9,단순 질문,ko,56,1,1
84c935369870e9c4,미분류,en,17,1,2
84eba58cf4272a64,정리/포맷팅,ko,26,1,1
84ec9d390e881953,미분류,en,12,1,1
85334cff43de94ec,단순 질문,ko,24,1,1
8534d0feec7ee5b3,이미지 생성,en,40,1,1
8589fa1d4591c63c,자기소개/취업,ko,54,1,2
8593f3f67d52ff17,이미지 생성,en,50,1,1
85f13f30d00bca1f,여행/문화/추천,ko,44,2,2
863ed844d0bdcbe0,미분류,ko,15,1,1
868ccc7340a60e53,미분류,ko,61,1,2
869fb0dbc137244d,기획/전략/사업,ko,59,1,1
86acabd77124e249,미분류,en,15,1,1
86b301b154eba6e7,미분류,en,14,1,1
87035fb13d02daeb,이미지 생성,en,55,1,1
875910a96e0a0e50,이미지 생성,en,26,1,1
875a032d7d3b261d,이미지 생성,en,75,1,1
877d63dae8d1726b,미분류,ko,42,1,1
878d8a01dd44f3d5,이미지 생성,en,106,1,1
87ad43630f130ff8,미분류,ko,14,1,1
87bb3605c0c529ab,미분류,ko,72,1,1
87d0cf1e7b7a4523,미분류,ko,24,1,1
880f0d84d5c1c9d9,이미지 생성,en,54,1,1
882a0d16b6329f24,마케팅/광고,ko,143,1,1
8834c9d4fe6fefea,이미지 생성,en,67,1,4
885e37134a69b11b,미분류,ko,59,1,1
8863f55157b3f9cb,미분류,en,21,1,1
887ea185430b3549,미분류,en,26,1,1
888d852c6412509f,미분류,en,18,1,1
88916c5d464e0150,미분류,mixed,19,1,1
88d2c32672b70e74,미분류,ko,13,1,1
8921a0306791b80b,미분류,mixed,93,1,2
896022307733d555,이미지 생성,mixed,477,1,1
8990d01e21dff49a,이미지 생성,en,77,1,1
89943bc7eb9ba743,미분류,mixed,70,1,2
8999ff8770bbdb14,이미지 생성,en,43,1,1
89b0721bc8337164,심리/상담/관계,ko,54,1,1
8a0576ec5ad191e5,미분류,en,13,1,1
8a3041167c07f9fa,미분류,ko,37,1,1
8a4d4844481185d8,기획/전략/사업,ko,62,1,1
8a530377b2743f19,이미지 생성,en,18,1,1
8a5bf43462d269de,미분류,ko,32,1,1
8a5f5fccaeb18223,미분류,ko,35,1,1
8a745e7b87e83404,미분류,ko,32,1,1
8a9a7b77aa9b0460,심리/상담/관계,ko,258,1,2
8aa20ac6215e4283,기획/전략/사업,ko,50,1,2
8aa80055e5b86225,미분류,en,20,1,1
8aaddefa0b8efe91,이미지 생성,en,94,1,1
8aadf36f875c807b,미분류,ko,41,1,2
8ac99cc452ee3c28,미분류,en,145,3,1
8ad2920297eea2a7,미분류,en,19,1,1
8af2f21a59e0695a,교육/학습,ko,28,1,1
8b170c22123034a5,이미지 생성,en,42,1,1
8b2d859dc2af73b9,미분류,en,57,1,1
8b4e151a546796c7,이미지 생성,en,98,1,1
8b61afbcafed29ac,이미지 생성,en,27,1,1
8bd4d597dec9cf72,단순 질문,ko,48,1,1
8c28e79c127608f2,미분류,mixed,31,1,1
8c3157ce889db650,미분류,ko,102,1,2
8c54440a6cd41dda,이미지 생성,en,145,1,4
8c6d504c2d823afb,게임/세계관,ko,77,1,2
8c98d4795f794c8d,미분류,ko,35,1,1
8c9df87941b04cfa,미분류,mixed,72,1,1
8ca6129a1e3d064c,단순 질문,ko,27,1,1
8d57555d12d6627d,단순 질문,mixed,100,1,1
8d57c7fd43c885bd,미분류,en,93,1,1
8d88cd32840ec6cb,미분류,en,117,1,1
8d8c729a0797f776,법률/행정,ko,28,1,1
8d9f255a1e5d3726,마케팅/광고,ko,84,1,1
8dc82bb9c66612ee,이미지 생성,en,56,1,1
8df49611c12eab64,이미지 생성,en,50,1,4
8e17f9b9ffe66ab3,여행/문화/추천,ko,30,1,1
8e19224a08106913,이미지 생성,mixed,60,1,1
8e4df2a349d3ab15,미분류,ko,16,1,1
8e6e944e58665b22,미분류,mixed,10,1,1
8e852c55419571f0,미분류,ko,28,1,1
8ebaf6b9c80efe79,미분류,en,10,1,1
8ec5a6fabff98af1,심리/상담/관계,ko,110,1,1
8eecc2cf5063cba6,번역/언어,ko,51,1,2
8f2172d799eefa63,미분류,en,34,1,1
8f272076e997cd4c,미분류,ko,32,1,2
8f280cf868198f80,미분류,ko,24,1,1
8fa93f8752ad1774,이미지 생성,en,23,1,1
8fab12546a95d47a,미분류,en,11,1,1
8fd87d3581e27fae,심리/상담/관계,ko,433,3,4
8fdff53dba1de1db,미분류,mixed,115,1,3
8fffbb44d59db4a4,미분류,en,37,1,1
9007a9fb6958b9f1,미분류,mixed,137,1,1
903cb3c25ecd2c97,정리/포맷팅,ko,78,3,1
9059675c09a32833,미분류,mixed,15,1,1
9067b000f035c1ca,미분류,mixed,43,1,1
90682c8efc58c885,미분류,en,23,1,1
9074975540d38469,미분류,ko,56,1,2
9093839eb32df8e8,이미지 생성,mixed,390,1,1
90990536f9a4d9db,이미지 생성,en,34,1,1
90a5d5243fe165b9,미분류,en,26,1,1
90b7941ca383d299,정리/포맷팅,ko,54,1,1
90deb4b46db3ada9,미분류,en,33,1,1
90def1c08adfc61b,정리/포맷팅,ko,42,1,1
90e53c6466fba9ca,정리/포맷팅,ko,34,1,2
90e833fbc22a92c3,미분류,mixed,71,1,1
91195550b333d127,자기소개/취업,ko,58,1,1
912425e1755206a2,미분류,ko,23,1,1
91250772ee6c3caa,미분류,ko,149,1,1
91c3c821faec22ea,미분류,en,17,1,1
91c741fd9efbc6bf,미분류,en,10,1,1
91c90e923726fb02,이미지 생성,en,16,1,1
91faba6b023cdb5f,단순 질문,ko,85,1,1
9204a9f3bdee4ec4,단순 질문,en,12,1,1
92122b91e02a5409,미분류,ko,271,1,1
921d9e6b2609df13,미분류,ko,30,1,1
9234ce5dbeab9b04,미분류,en,62,1,1
9249dbee7f9663fe,미분류,en,26,1,1
92524724f9d4d9b2,미분류,mixed,111,1,1
925c716489f7fca8,미분류,en,25,1,1
927313e5e315e383,정리/포맷팅,ko,125,1,3
92776010723367b4,데이터/통계,mixed,26,1,1
928266d17c62e472,미분류,en,87,3,1
92ab7b384f5d5897,미분류,ko,57,1,1
92cf16ccbd378279,미분류,en,67,1,1
92e90a1b4351e76b,이미지 생성,en,111,1,1
93004835ed640fdb,미분류,ko,134,1,1
930c78f2486d83bf,미분류,ko,16,1,1
930dc7bc6e53d28d,미분류,en,66,1,1
931f84db5cd98a10,단순 질문,ko,77,1,1
93419d2ab997d800,이미지 생성,en,40,1,1
934a2baf2ee99780,이미지 생성,en,42,1,1
939843574773c07d,미분류,mixed,35,1,1
93a36f8e2db40010,미분류,en,14,1,1
93b5c5f310ded9f3,미분류,en,11,1,1
93cd4f35ed461727,미분류,en,13,1,1
93d55ecd2f333463,자기소개/취업,ko,25,1,1
93f7fe27d90b192d,이미지 생성,en,47,1,1
94237a9247da00e0,마케팅/광고,mixed,48,1,1
946ec0a8b765317d,심리/상담/관계,ko,55,1,1
94715a47f60a721b,마케팅/광고,mixed,42,1,1
948003af548b5289,미분류,ko,43,1,1
94a0cbffbf9e056e,이미지 생성,en,14,1,1
94d8beef8d997820,미분류,en,43,1,1
94d92f8f28dcd736,이미지 생성,en,47,1,1
950105c36761fd5d,미분류,ko,28,1,1
95112d8c00ee4fb8,미분류,en,45,1,1
952702f7b13329d7,이미지 생성,en,32,1,1
95375f52e01f4137,미분류,ko,40,1,1
954fc1d76a72e490,이미지 생성,en,42,1,1
95911873efed9d79,미분류,ko,53,3,1
959814a08cccc353,이미지 생성,ko,134,1,1
95b0e0d17d8624bb,이미지 생성,en,67,1,1
95ccebe87521f0c3,미분류,ko,96,1,3
95cec98adafbcf40,정리/포맷팅,ko,36,1,1
95cf65fe92c89baa,이미지 생성,en,53,1,1
95e9284699290a24,심리/상담/관계,ko,68,1,1
9610bf8ddf6895a9,이미지 생성,mixed,257,1,1
962cbdf016217409,학술/연구,ko,81,1,1
9639fa5c71abd138,이미지 생성,en,120,1,1
967ceb9af8045937,미분류,en,79,1,1
96818da55ed2b5ed,미분류,ko,70,1,2
968be73ae5cc8373,이미지 생성,en,42,1,1
96a5cca5160a8871,미분류,mixed,161,1,1
96ec11991a49414f,요리/건강/생활,mixed,86,1,1
972489ae10291cca,정리/포맷팅,ko,37,1,2
974b4b390c34cd1d,데이터/통계,mixed,65,1,1
977324c16cbd76b2,미분류,mixed,17,1,1
9799befca790dee0,미분류,ko,201,1,2
97a36b116adaa83b,이미지 생성,mixed,159,1,1
97ab7a5da62e7449,미분류,en,14,1,1
97b139e465fe8dcd,이미지 생성,en,40,1,1
97c486c435da0c05,이미지 생성,en,25,1,1
97da821ccca68a88,요리/건강/생활,mixed,26,1,1
97f0494e8db5c49a,이미지 생성,en,26,1,1
982dba439ac666e7,미분류,en,114,1,1
98361c4507fe0110,이미지 생성,en,31,1,1
98479dd695b28a0b,미분류,en,26,1,1
98632672c04f535c,미분류,ko,48,1,1
987a491a8e54e2d7,미분류,ko,97,1,3
98813ed9e8513762,미분류,ko,52,1,1
9891cc51d3b59975,이미지 생성,en,44,1,1
989ebae83a0e3adb,이미지 생성,en,100,1,1
99079d7a139f29b3,미분류,ko,161,3,2
9918418be6c9e72f,이미지 생성,mixed,284,1,1
995df310a479782b,미분류,en,56,1,1
99b1cdda32f3b294,이미지 생성,en,42,1,1
99b6afb87a7f4b02,미분류,en,55,1,1
99d857226d779719,이미지 생성,en,118,1,1
99e54435b4ac3fc0,미분류,mixed,61,1,1
99fa67b9e9935c53,이미지 생성,en,17,1,1
99ffdf6d2f0298c4,미분류,ko,16,1,1
9a7f782dc17b0af2,미분류,ko,19,1,2
9a8c0b49820819f0,단순 질문,mixed,49,1,2
9aa1d766f2a81cf1,이미지 생성,en,21,1,1
9ac6c19989578f47,미분류,mixed,199,3,1
9ad36db6bd0dfc77,게임/세계관,en,16,1,1
9ae07bd41d0c0765,미분류,ko,58,1,1
9b52c623c02812aa,이미지 생성,en,61,1,1
9b7f1d3cca89fc3b,심리/상담/관계,ko,151,3,1
9b91f2900140cc45,미분류,mixed,31,1,1
9bb1e202919efeaa,미분류,en,10,1,1
9bd0dc5097839fd1,미분류,ko,57,1,2
9bec0f8e4f34b6a7,미분류,ko,128,1,1
9c05cd5248818ac1,미분류,ko,28,1,1
9c19682d539dd272,미분류,en,29,1,1
9c31e7f5d224ffba,번역/언어,en,28,1,1
9c410eab0755c7f9,미분류,ko,50,1,1
9c6fe38271957d81,미분류,ko,47,1,1
9ccd9d33f4e45d6e,이미지 생성,en,44,1,1
9cd3d2c4b0fb59cb,이미지 생성,en,106,1,4
9ce92966258247bb,정리/포맷팅,ko,125,3,1
9cf3dcb3d89c54b6,미분류,en,24,1,1
9cfb0d0a34767af8,정리/포맷팅,mixed,78,1,1
9d042edccf94f428,미분류,ko,68,3,1
9d1fc9cadd228abe,미분류,en,354,3,1
9d2bcb6f4acc6411,정리/포맷팅,ko,86,1,1
9d529774a0fbbe63,마케팅/광고,ko,52,1,1
9d547c7b1a74c7cf,미분류,en,64,1,1
9d5efe178e8d5397,이미지 생성,en,101,1,1
9da7d178ce3b91df,단순 질문,mixed,319,3,2
9daa0080daf3864b,교육/학습,mixed,318,3,1
9dba01228ed3a43b,이미지 생성,en,39,1,1
9dbbaffc5e8cb088,심리/상담/관계,mixed,63,1,1
9dd05b2d3bd637d6,정리/포맷팅,ko,28,1,1
9dd28d7a19f23e20,단순 질문,en,44,3,1
9e33e0b6327c7e11,미분류,mixed,42,1,1
9e5e1774de5cc0ca,미분류,ko,56,1,1
9e6687f42883e284,미분류,en,85,1,1
9e6fa4c6ed2c7f62,정리/포맷팅,ko,82,1,2
9e8bf3e82b887124,미분류,en,15,1,1
9e9ae68ec0ac1015,자기소개/취업,en,27,1,1
9ed399598be7f780,마케팅/광고,mixed,233,1,1
9eea641a647567a5,이미지 생성,mixed,216,1,1
9eeb557220ed2c83,기획/전략/사업,mixed,164,3,1
9f4b924e68eb743b,이미지 생성,en,56,1,1
9f562eb0b6c43de1,미분류,en,39,1,1
9f6a66c4063c328c,이미지 생성,en,36,1,1
9f7d4f2749847ad3,법률/행정,en,95,1,1
9f82cc0d2b33a19d,정리/포맷팅,ko,107,1,2
9f96c1d922f086b4,미분류,ko,116,1,1
9fdbd7b6087d18ab,미분류,en,23,1,1
a0092e2af04a07e8,미분류,en,24,1,1
a01130b40d5f1a81,미분류,ko,41,1,1
a02ffab21a63cea7,요리/건강/생활,ko,69,1,1
a03164f99b45f00e,미분류,en,126,1,1
a043ecaeaf080b55,미분류,ko,98,1,1
a06bf1348d60f3e4,요리/건강/생활,ko,133,1,1
a0907405f499e14e,이미지 생성,en,41,1,1
a0991cfa80743849,미분류,en,22,1,1
a0bb10e46630bfe1,이미지 생성,en,17,1,1
a0c03972d0f7ea39,기획/전략/사업,ko,64,2,2
a0c1ac945f0c557d,미분류,ko,21,1,1
a0c8cd3f05669cdc,정리/포맷팅,mixed,31,2,2
a10383b2a6bf0949,이미지 생성,mixed,142,1,1
a12142264827d261,미분류,ko,114,3,2
a135a72c2e5def52,미분류,ko,28,1,1
a13d757cd4c18c9a,미분류,mixed,74,1,1
a173322d55481eb5,미분류,ko,14,1,1
a19794b897a3c41b,이미지 생성,en,19,1,1
a1bbcc57ba9bd675,마케팅/광고,ko,107,1,1
a1d8dc8589b5368c,미분류,mixed,27,1,1
a1d8e5df8ce3c4b1,단순 질문,en,10,1,1
a1ea050fb462af85,이미지 생성,en,15,1,1
a219fddbd90e43d2,이미지 생성,mixed,216,1,4
a21dadc6da97fc0e,자기소개/취업,mixed,120,1,1
a21e453de7a01bf1,기획/전략/사업,ko,84,1,3
a25acb8f61086fb9,미분류,mixed,20,2,1
a25ef54f232b2788,이미지 생성,en,98,1,4
a27f276cc8713066,자기소개/취업,mixed,99,3,1
a29561e003810395,미분류,en,78,1,1
a295c09b9216b298,여행/문화/추천,ko,38,1,2
a2c9cbd489d8e0f3,이미지 생성,en,19,1,1
a2fb9513cc9765ff,이미지 생성,en,81,1,1
a311e4ca01ce39e8,마케팅/광고,mixed,58,1,2
a347c73c7c40bbfe,요리/건강/생활,ko,190,1,2
a35723aa6eac410a,미분류,en,55,1,1
a379f043b5e6160f,자기소개/취업,ko,57,1,2
a390fcd4f469698e,기획/전략/사업,ko,32,1,1
a3bf845cac8df4f3,이미지 생성,en,71,1,1
a3e1c5c768c47cef,미분류,en,13,1,1
a417e5f28ea2be6c,미분류,mixed,49,1,1
a4210d4542f5d27a,이미지 생성,en,56,1,4
a462c493981ef90f,정리/포맷팅,ko,57,1,1
a47c46b30d3f8180,미분류,ko,50,1,1
a48264d50acb12e4,미분류,ko,76,1,1
a4b11e8ba8a6ba18,단순 질문,mixed,78,1,1
a4b1991c2fa5f3a5,이미지 생성,en,245,1,1
a4b7107d2b474c09,정리/포맷팅,mixed,36,1,1
a4f6ef3fbbbb849f,정리/포맷팅,ko,132,1,3
a4ffc33830ff3e20,미분류,en,19,1,1
a514d9fae9d2e231,기획/전략/사업,mixed,60,1,1
a51d0412a1724dd4,미분류,mixed,46,1,2
a5973ae23dc2f24f,미분류,ko,52,1,1
a5d88f455f204308,미분류,mixed,138,1,2
a5d8faceb179ea42,번역/언어,ko,194,1,1
a6518a7d6ac63a16,미분류,en,34,1,1
a6659e3934d1a37a,이미지 생성,mixed,33,1,1
a66aa0b3b735a2a1,미분류,ko,31,1,1
a69744a2dc488fb0,단순 질문,mixed,30,1,2
a69ece8fec1e262b,미분류,ko,134,3,1
a6a09097453034ac,미분류,mixed,74,1,1
a6c70a0890a80a03,단순 질문,en,82,1,1
a6f528e6234d18e3,미분류,mixed,143,1,2
a703db1d06ab12f4,이미지 생성,en,16,1,1
a71f88f69c112215,미분류,en,105,3,1
a73811987da70dd0,데이터/통계,mixed,102,3,2
a739d7e4ca276cf3,미분류,mixed,272,3,1
a74d7d5b8e7bd6db,이미지 생성,en,30,1,1
a76686174ae70038,기획/전략/사업,ko,39,1,1
a79717a8005167f7,미분류,en,91,1,1
a7adfbc6ad6b43ef,미분류,en,161,3,1
a7cbe3332cc9a588,미분류,en,25,1,1
a803ff2e85c36b32,이미지 생성,en,45,1,1
a81889f163755800,이미지 생성,en,104,1,1
a8219dfbf9df402b,미분류,ko,45,1,1
a822c56115e12057,기획/전략/사업,ko,44,1,1
a82497435e96ab8d,이미지 생성,en,39,1,1
a8517e91d4078772,이미지 생성,en,37,1,1
a85f18c95f284d9b,이미지 생성,en,45,1,1
a87062c1d155a4ee,교육/학습,ko,184,3,1
a87ead507d73cc70,미분류,ko,26,1,1
a88004e6e2bcc61f,여행/문화/추천,ko,49,1,2
a892ab597eb306e8,미분류,en,96,1,1
a89aa9dc16220d26,미분류,mixed,62,1,1
a8a46a2b48e8f30b,미분류,en,86,1,4
a8aad4f3a4f0bf3a,교육/학습,ko,41,1,1
a8b0e23f4b6c9e96,미분류,en,57,1,1
a8b5936b844e7317,게임/세계관,mixed,124,1,1
a8d844b0b3139e0a,이미지 생성,en,35,1,1
a93914cd6f46b421,정리/포맷팅,mixed,11,1,1
a959084034f72570,미분류,ko,136,1,1
a96c59bdb116deba,이미지 생성,en,44,1,1
a97b7f8694fcc761,미분류,en,63,1,1
a9a15c829fd4c56c,이미지 생성,en,78,1,1
a9bd3985f12258da,미분류,mixed,61,1,1
a9c130ac320703c1,기획/전략/사업,ko,157,1,1
a9c63c6ea651c3c2,미분류,mixed,151,1,2
a9f59219873b983d,법률/행정,mixed,47,1,1
aa03030c0ddd0c46,정리/포맷팅,ko,41,1,1
aa1ff3527cbf832a,이미지 생성,en,17,1,1
aa469f95da35c797,단순 질문,ko,28,1,1
aa476febc6d0c04a,미분류,ko,17,1,1
aac7d029fbb90772,미분류,ko,89,1,1
aaf2b4081da78345,심리/상담/관계,ko,201,3,2
ab205a6e6d7c7126,미분류,ko,93,1,1
ab527c43127afc35,미분류,en,72,1,1
ab573ac7225556a5,미분류,en,10,1,1
ab848f06732ccda6,번역/언어,mixed,81,1,3
aba2db2162a316f2,미분류,en,67,1,1
abb772f0efab3e24,정리/포맷팅,ko,105,3,1
abd0bf9546083fea,이미지 생성,en,75,1,1
abdb710d156fcdb7,미분류,ko,73,1,2
ac03f3181fa41c95,미분류,ko,137,1,2
ac1e4c562b803f6e,이미지 생성,en,60,1,1
ac2bdb7239c41d25,마케팅/광고,mixed,443,3,3
ac395f5c344b45c6,여행/문화/추천,ko,81,1,1
ac3df06938da2a8b,정리/포맷팅,en,21,1,1
ac632994b04dabc9,정리/포맷팅,ko,56,1,2
ac7c11a0a4e846a2,미분류,en,63,1,1
ac81fd1337d128d2,미분류,ko,319,1,1
acd4a9a1bce059e3,이미지 생성,ko,129,1,1
acf9552b9fba1b8a,게임/세계관,en,47,1,1
ad23109bafbd2e6a,마케팅/광고,mixed,225,2,1
ad71929a299ba0b5,미분류,ko,45,1,2
adb3a3d1461b8750,미분류,ko,83,1,1
adb4b4c99b267f94,게임/세계관,en,19,1,1
ae1316e992cd502a,정리/포맷팅,ko,89,3,3
ae5adb6e61690b02,심리/상담/관계,ko,19,1,1
ae8023607a32f81d,미분류,en,14,1,1
ae8fb95e84239473,미분류,ko,143,1,2
aead952c74ffd263,정리/포맷팅,ko,77,1,1
aebcae8017759c80,미분류,ko,95,1,1
aed797c919de4ccd,이미지 생성,en,54,1,1
aeeb9e71e490f492,기획/전략/사업,mixed,50,1,1
af147280ee7740b8,미분류,mixed,235,1,1
af4e65d5b551ecbb,정리/포맷팅,mixed,82,1,2
af5cbab53a45cd18,미분류,en,26,1,1
af5f0f11c07708d2,미분류,en,57,1,1
af6be1ca3d862643,미분류,en,22,1,1
af7858bb4dc20c77,미분류,en,54,1,1
af7c9b23b552d80d,미분류,ko,63,1,1
af80913f7a86a047,미분류,ko,35,1,1
afb7612f57b126be,미분류,mixed,167,1,2
afbaf4da2af258cb,심리/상담/관계,ko,98,1,2
afbe5e0386b73354,게임/세계관,en,43,1,1
afd7c6f526c9efb8,이미지 생성,en,30,1,1
b00a613f57625e9a,미분류,ko,79,1,1
b025267c9a19322e,미분류,en,20,1,1
b029dee38e72ad8a,미분류,ko,12,1,1
b04725745480b1a6,이미지 생성,en,42,1,1
b0479f9a52fd779a,미분류,en,97,1,1
b08dfd4be0654be1,미분류,en,64,1,1
b0a7fca77ea32872,미분류,mixed,36,1,1
b0deaca8bbc080e3,이미지 생성,mixed,358,1,1
b0e9d3303271acd3,미분류,en,21,1,1
b1011af792401349,단순 질문,en,16,1,1
b136587159bf5476,미분류,en,14,1,1
b159a470d04c70f9,요리/건강/생활,en,55,1,1
b16dee0e28b4850d,미분류,en,29,1,1
b1b48413568ee79f,이미지 생성,mixed,151,1,1
b1ce057be44b5c7e,미분류,ko,97,1,1
b1d0f16e13e971d7,이미지 생성,en,49,1,4
b1f02354b5c9eb0a,미분류,en,69,1,1
b20b74a35034879d,미분류,ko,41,1,1
b2389a099ae197e2,교육/학습,mixed,127,1,1
b23c9623966533c1,단순 질문,en,32,1,1
b250c77a2c8d3eb6,이미지 생성,en,93,1,4
b27cecf8c6e6094a,이미지 생성,en,66,1,1
b2803f190216cd7d,이미지 생성,en,30,1,1
b2a5e4d56529705b,미분류,en,36,1,1
b2a818d389238546,여행/문화/추천,ko,115,1,1
b2efa9b5f87de5bf,단순 질문,ko,21,1,1
b316d97f2edb7c8f,이미지 생성,en,56,1,1
b32f84e867b2e4a3,기획/전략/사업,ko,113,3,2
b3498b60e5573b09,이미지 생성,en,22,1,1
b368668da485238b,요리/건강/생활,ko,186,3,1
b36b61820d710585,단순 질문,ko,42,1,1
b39f00f10914a75a,미분류,en,20,1,1
b3ff3d2d8c702105,이미지 생성,mixed,229,1,1
b41389259d3a32b3,게임/세계관,en,137,1,1
b41d27391f6ed959,여행/문화/추천,mixed,100,2,1
b43df881134bb971,이미지 생성,en,54,1,1
b46d509bce3e1a56,미분류,ko,38,1,1
b4a44e0becdca972,자기소개/취업,ko,129,1,2
b4e2fe47f9e1d354,미분류,en,18,1,1
b4fd9e19d8077ba2,마케팅/광고,ko,30,1,1
b53a08ed9531659b,교육/학습,mixed,120,1,2
b53f7e7735d9c1e5,미분류,ko,14,1,1
b56ecac3a039a0ed,번역/언어,ko,56,1,1
b59270986cd360d6,미분류,ko,77,1,1
b5a6f590d5a55969,이미지 생성,en,114,1,1
b5b688a30d658724,요리/건강/생활,en,176,3,1
b60a1a6db2b6d05b,게임/세계관,en,22,1,1
b63e78cfa719d4da,마케팅/광고,ko,61,1,1
b65c138b6ac7b231,기획/전략/사업,ko,99,1,1
b66b166640297290,미분류,en,20,1,1
b66d74149d0e387d,정리/포맷팅,ko,130,1,1
b69d0f70c86894ab,이미지 생성,mixed,184,1,1
b6c03f65cce05bb3,마케팅/광고,en,110,1,1
b6fe5751e0e717a4,이미지 생성,ko,31,1,1
b712985ef525a44d,미분류,ko,113,1,1
b74c14ddbea470be,정리/포맷팅,ko,75,1,1
b783cde402c72e01,요리/건강/생활,mixed,20,1,1
b79b62bb60a06c02,단순 질문,mixed,28,1,1
b7c1910b1c328e8d,미분류,ko,49,1,2
b7f9872ac074f137,정리/포맷팅,ko,203,3,2
b82477052d216249,정리/포맷팅,ko,84,1,1
b87338b0c4476446,이미지 생성,en,54,1,1
b8879ad98664a40b,이미지 생성,en,43,1,1
b895d183fec4e629,이미지 생성,en,41,1,1
b8b01711eae453bb,심리/상담/관계,mixed,39,1,2
b8d9e2ee6c207334,미분류,ko,10,1,1
b8e3316ee08eda9b,미분류,ko,48,1,1
b8fdb6ac4e3542f2,단순 질문,ko,39,1,1
b90b1f1056bce4a4,미분류,en,55,1,1
b9451d07de939838,교육/학습,ko,278,1,2
b94544b753f1a6ea,요리/건강/생활,en,12,1,1
b95a600dd38201a1,미분류,en,38,1,1
b961b4714c2e5076,이미지 생성,en,185,1,1
b98c975e3ab2b3fe,미분류,en,101,1,1
b99441d3fa368b1f,기획/전략/사업,ko,159,3,1
b99d3bb524489f4d,정리/포맷팅,en,23,1,1
b9d675c621329b5f,이미지 생성,en,100,1,1
b9defc6cf33dddc0,데이터/통계,mixed,96,1,1
b9f9878be81c568a,단순 질문,en,110,1,1
ba32f8361850d5d1,미분류,mixed,202,1,1
ba6a0e3c84072d57,미분류,ko,61,1,1
ba727c8a8371234a,미분류,ko,12,1,1
ba842cb0df672ca3,여행/문화/추천,mixed,222,1,2
ba9ca44a37b27863,미분류,en,49,1,1
baa73e703a0586d6,미분류,en,25,1,1
baab2b8e2f7ae5b9,미분류,ko,30,1,2
baad7c95a7d3b07c,미분류,ko,128,3,1
baf313726ff3e36f,미분류,en,18,1,1
